"`_id`","title","author","publisher","`date`","price","content","category","score"
886,"4주 만에 완성하는 바른 글씨 저학년용",기적학습연구소 저,길벗스쿨,"2019년 07월","15,000원","이 책은 글자와 문장을 바르게 쓰는 방법을 체계적으로 제시하여 4주 만에 반듯한 글씨를 완성하는 훈련서입니다. 하루 10분, 교과 내용과 관련된 다양한 낱말과 문장을 따라 쓰면 글씨 쓰는 바른 습관은 물론 어휘력, 표현력까지 잡을 수 있습니다.삐뚤빼뚤 부끄러운 글씨체는 이제 그만! [4주 만에 완성하는 바른 글씨]로 누구나 알아보는 반듯한 글씨를 완성해 보세요!",학습일반,"9.8"
887,네모아저씨의 페이퍼 윙즈,이원표 글,슬로래빗,"2019년 04월","15,000원","색종이 1장으로 접는 종이비행기의 완결판! 흔한 배꼽 비행기는 이제 그만! 국내 최다 38종, 다양하고 멋진 비행기가 가득! 『세상에서 제일 재밌는 종이접기』『네모아저씨의 페이퍼 블레이드』로 많은 사랑을 받는 종이접기 유튜버 네모아저씨의 신작이다. 국내 최다 총 38종의 비행기를 수록한 책으로, 전투기처럼 멋진 비행기부터, 공룡으로 변신하는 비행기, 이게 과연 날 수 있을까? 의심스러운 독특한 모양의 비행기까지 다양하다. 특수한 비율의 디자인 색종이가 아닌, 우리가 주로 쓰는 정사각형 색종이 1장으로 접을 수 있어서 편리하고 실용적이다. 기본 방법만 알면 유치원생도 쉽게 접을 수 있고, 비행기 날리는 법까지 개별 비행기의 특징에 맞게 제시하여 재미있게 놀 수 있다. 흔한 배꼽 비행기가 아니라 더욱 멋지고 다양한 비행기를 접고 싶은 독자들에게 이 책을 추천한다.",놀이,"9.7"
888,마법천자문 44,김현수 글/홍거북 그림/김창환 감수,아울북,"2019년 01월","15,000원","암흑상제를 감싸다가 배신자로 낙인 찍힌 손오공! 암흑상제와 손오공은 신전에서 달아나고, 그들을 잡으라는 옥황상제의 불호령이 떨어진다! 마법천자문을 부순 손오공을 보고 모두가 경악하는 가운데, 손오공이 갇혀 있던 암흑상제를 풀어 줍니다. 염라대왕과 옥황군이 또다시 암흑상제를 처단하려 하자 이번에는 오곡도사가 암흑상제의 앞을 막아섭니다. 오곡도사는 옥황상제에게 삼장을 살릴 기회를 달라고 간청하지만, 옥황상제는 오곡도사의 말을 들어 주지 않고 격리시킬 뿐 아니라 손오공에게 배신의 낙인까지 찍고 맙니다. 이제는 손오공에게까지 옥황군의 화살이 향하는데, 옥황군에게 반격하려고 한자마법이나 힘을 사용하려 할 때마다 엄청난 고통을 받는 손오공. 배신의 낙인 때문에 옥황계에서 얻은 한자마법과 힘을 사용할 수 없게 된 것이었습니다. 상황은 점점 악화되는 듯 했지만, 위기에 처한 손오공의 앞에 의외의 인물이 나타납니다. 그 인물의 도움으로 손오공, 암흑상제, 암흑노야는 잃어버린 여신의 신전에서 탈출하고, 옥황상제는 그들을 잡으라는 불호령을 내리는데……. 과연 손오공 앞에 나타난 의외의 인물은 누구일까요? 마법천자문 44권에서 확인해 보세요!",학습만화,"9.2"
889,"2019 시나공 워드프로세서 실기",길벗알앤디 저,길벗,"2018년 10월","15,000원","시험에 꼭 나오는 기능만 17가지로 압축하여 따라하기 형식으로 구성하였으며, 상공회의소에서 출제기준으로 공지한 A, B, C형을 완벽하게 분석하여 어떤 유형이 나와도 당황하지 않을 수 있다. 〈연습문제〉를 배치하여 앞에서 배운 기능을 확실히 익힐 수 있고 새롭게 추가된 출제유형을 반영한 모의고사 20회와 최신기출문제로 새로운 문제에도 대응할 수 있다. 〈자동 채점 프로그램으로 간단하게 오답 체크〉 자동 채점 프로그램이 들어 있어 모의고사와 기출문제를 푼 후 점수를 바로 확인할 수 있고 틀린 부분만 찾아서 효과적으로 공부할 수 있다.",워드프로세서,"9.3"
890,개미대학 세력의 매집원가 구하기,전석 저,오베이북스,"2017년 08월","15,000원","초보자도 쉽게 이해하는 주식 공부! 처음 기술적 분석을 공부하다가 힘들다고 포기하는 부분이 바로 '캔들과 거래량'이다. 그 이유는 병렬적 그림의 나열과 암기 강요로 인한 피로감 때문이다. 실전에 적용하려면 암기가 아닌 원리의 이해가 필요하다. 이 책은 '원리의 이해'에 많은 지면을 할애하였다. 한 번 정독하고 나면 캔들과 거래량에 대한 완벽한 이해와 그 속에 숨어있는 세력의 작업 그리고 투자자들의 심리까지 알 수 있도록 자세히 설명했다. 주식투자의 성공 요소 중 중요한 것은 바로 수익을 낼 수 있는 종목을 볼 줄 아는 눈을 갖는 것이다. 지금 상승하거나 혹은 상승을 준비 중인 종목들이 본격적으로 상승하기 전에, 세력은 어쩔 수 없이 흔적을 남기게 된다. 이 책은 그런 종목을 구별해 낼 줄 아는 능력을 키울 수 있게 한다. 3학년과 4학년에서는 상승하는 종목을 볼 줄 아는 눈을 가질 수 있도록 파동과, 세력이 남긴 흔적에 대해 자세히 설명했다. 즉 올라가는 파동 중에 나타나는 매수 신호를 쉽게 알아낼 수 있다. 여러 가지 장황한 기법의 나열이 아닌 '필살기'만 실었다.",주식/증권,"9.8"
891,새는 날아가면서 뒤돌아보지 않는다,류시화 저,더숲,"2017년 02월","14,000원","""나무에 앉은 새는 가지가 부러질까 두려워하지 않는다. 새는 나무가 아니라 자신의 날개를 믿기 때문이다.""- 「새는 날아가면서 뒤돌아보지 않는다」 중에서내가 묻고 삶이 답하다류시화 시인의 신작 산문집『삶이 나에게 가르쳐 준 것들』『하늘 호수로 떠난 여행』 이후 류시화 특유의 울림과 시선을 담은 신작 산문집. 삶과 인간을 이해해 나가는 51편의 산문을 묶었다. 여기에 실린 「마음이 담긴 길」「퀘렌시아」「찻잔 속 파리」「화가 나면 소리를 지르는 이유」「혼자 걷는 길은 없다」「마음은 이야기꾼」「장소는 쉽게 속살을 보여 주지 않는다」 등 여러 글들은 페이스북에서 수만 명의 독자에게 큰 반향을 일으켰다. 미사여구를 배제하고 언어의 낭비 없이 담백하게 써 내려간 글들이 오히려 진정성 있게 다가온다.경희대 국문과 시절 은사였던 소설가 황순원 선생이 “시는 젊었을 때 쓰고, 산문은 나이 들어서 쓰는 것이다. 시는 고뇌를, 산문은 인생을 담기 때문이다.”라고 한 말을 잊지 않고 있다고 저자는 말하지만, 청춘 시절 시작된 인간 존재와 삶의 의미에 대한 추구가 어떤 해답에 이르렀는지 서문 제목 ‘내가 묻고 삶이 답하다’에서 드러난다. 이 신작 산문집 『새는 날아가면서 뒤돌아보지 않는다』는 독자의 오랜 기대에 대한 류시화의 성실한 응답이면서 상실과 회복에 관한 우리 모두의 이야기이다. 쉽게 읽히면서도 섬세하고 중량감 있는 문장들로 우리를 ‘근원적인 질문과 해답들’로 이끌어가는 감각이 시인답다.51편의 산문이 태피스트리를 직조해 가며 사람들의 마음에 있는 궁극적인 물음에 답하는 이 책은 오랫동안 그의 신작을 기다려 온 독자들에게는 그가 20여 년 전에 발표했던 첫 산문집보다 더 첫 산문집인 것처럼 신선하다. 그의 글들이 언제나 ‘지금, 살아 있다는 것’을 이야기하는 것과도 무관치 않을 것이다. 다작하지 않는 작가이기에 그의 새 글을 읽는 마음이 각별하다.",한국 에세이,"9.3"
892,영어회화 핵심패턴 233,백선엽 저,길벗이지톡,"2016년 08월","14,000원","14년 연속 베스트셀러! ‘핵심패턴 시리즈’의 화려한 귀환!《영어회화 핵심패턴 233》개정판 출간! 초판 출간 후 ‘14년 연속 베스트셀러’라는 기록을 남기며 영어 학습자들 사이에서 ‘레전드’로 등극한 길벗 이지톡의 《영어회화 핵심패턴 233》이 더욱 알찬 구성으로 돌아왔다. 이 책은 패턴 학습법의 원조격으로 대한민국에 ‘패턴 영어’ 붐을 일으킨 장본인이라고 해도 과언이 아니다. 바쁜 현대인에게 안성맞춤인 패턴 학습법을 제안한다. 단어, 문법 생각할 필요 없이 233개 패턴을 익힌 다음, 단어만 갈아 끼우면 네이티브 수준의 세련된 영어회화를 구사할 수 있다는 것이 이 책의 지론이다. 233개 패턴은 미국인들이 직접 뽑은 가장 실용적이면서도 가장 일상적인 표현으로 중학교 영어 수준이면 충분히 습득 가능하다. 이번 개정판에서는 독자가 직접 패턴을 활용해 문장을 만드는 훈련을 대폭 강화하여 학습 효과를 최대로 이끌어 내고자 했다. 또한 핵심 패턴과 예문을 시기에 맞게 업데이트하고 음성 강의와 예문 mp3 파일, 훈련용 소책자 등 다양한 부가 서비스를 제공하여 혼자서도 체계적인 학습을 할 수 있다. 네이티브 부럽지 않은 영어회화, 233개 패턴이면 충분하다!《영어회화 핵심패턴 233》과 함께 10년 동안 답답했던 영어의 답을 찾아보자!",영어회화/생활영어,"9.6"
893,나는 왜 영양제를 처방하는 의사가 되었나,여에스더 저,메디치미디어,"2016년 01월","14,000원",열량 과잉과 영양 결핍에 시달리는 바쁜 현대인을 위한 맞춤 건강 해법!20년 진료 경험이 풍부하게 담긴 영양제 처방전!《나는 왜 영양제를 처방하는 의사가 되었나》에는 두 가지 미덕이 있다. 하나는 영양제의 필요성과 효과를 단지 주장하는 것이 아니라 최대한 과학적인 근거를 들어 논리적으로 제시하고 있다는 것이다. 책에는 영양제와 관련하여 권위 있는 연구 기관이나 연구자의 조사 연구 결과와 논문 내용이 자주 인용된다. 저자의 말에 힘이 실릴 수밖에 없는 이유다. 하지만 결코 어렵지 않다. 별다른 의학 지식이 없어도 쉽게 술술 읽힌다.또 하나는 저자의 20여 년 진료 경험이 생생하게 살아 있는 영양제 처방이라는 점이다. 어떤 영양제를 어떤 상황에서 어떤 방법으로 얼마나 먹어야 하는지 꼼꼼하고 친절하게 알려준다. 이 책의 맨 뒤에 있는 ‘Q&A 30’은 저자가 진료실에서 영양 상담을 할 때 많은 사람들이 궁금해 하는 질문을 30가지로 총정리한 것이다. 저자는 신중하지만 자신 있는 목소리로 영양제를 권한다. 영양제를 다룬 책으로 이만큼 진중하고 이만큼 실용적인 책을 다시 만나긴 쉽지 않을 것이다.,건강에세이/건강기타,"8.8"
894,지능업 만2세 세트,편집부 저,삼성출판사,"2015년 03월","14,000원","세상에 없던 가격!1,500만부 판매 국민워크북20년간 유아 학습지 1위지능업은 연령별 쉽고 재미있는 활동으로 지능을 고루 계발시켜 주는 학습 프로그램입니다.만 2세부터 5세까지 아이 눈높이에 맞춰 단계별로 시작할 수 있도록 구성하여,연령별 꼭 익혀야 하는 내용을 놀이처럼 쉽게 익힐 수 있습니다.2015년 BRAND NEW 지능업가격은 DOWN! 내용은 UP!선배 엄마들이 인정한 믿을 수 있는 콘텐츠를 파격가에 만나세요.어디에나 쏙! 들어가는 핸드북 사이즈로 활용도를 높이고,간결한 지시문, 직관적인 놀이 활동으로 아이 혼자 쉽게 풀 수 있습니다.만 2세부터 5세까지 새롭게 구성된 24가지 핵심 주제로 간편하게 홈 스쿨링 해요.","1-3세 IQ/EQ계발","9.1"
895,스즈키 바이올린 교본 4,편집부 저,세광음악출판사,"2011년 08월","14,000원",CD가 첨부된 바이올린 실습 교재이다. 특히 CD는 감상용과 연습용 두 가지로 녹음되어 있어 교재로만 학습하는 것보다 더 높은 학습효과를 기대할 수 있다. 기초적인 트릴연습과 다양한 연습곡을 통해 바이올린을 배우고자 하는 초보자에게 필요한 학습교재가 될 것이다.,악기/악보집,"9.8"
896,돈키호테,미겔 데 세르반테스 저,푸른숲주니어,"2007년 12월","12,000","허먼 멜빌, 마크 트웨인, 프란츠 카프카 등 세계 최고의 작가들이 ‘문학사상 가장 위대한 소설’로 꼽은 작품 『돈 키호테』. 이 작품은 기사도 소설에 미쳐 세상을 떠돌며 악을 처단하고 약자를 구원하는 편력 기사가 되기로 결심한 돈 키호테와 어리숙한 종자 산초 판사의 엉뚱하면서도 흥미진진한 여정을 담은 모험 소설이다. 모험은 매번 실패와 좌절로 끝나고 몸은 점점 만신창이가 되어 가지만, 돈 키호테는 진정한 기사가 되겠다는 꿈을 이루기 위해 여정을 멈추지 않는다. 『돈 키호테』는 지역과 시대에 따라 다양하게 해석할 수 있는 폭넓은 깊이를 지닌 작품으로 평가받아 왔다. 시간이 흐를수록, 돈 키호테는 무모하고 비현실적인 이상주의자에서 실패에도 불구하고 자신의 꿈을 향해 끊임없이 도전하는 인물로 각광을 받고 있다. 작가인 세르반테스는 기사도 소설에 미친 돈 키호테의 눈을 통해 16세기 스페인의 부조리한 사회 구조와 지배 계급의 행태를 마음껏 풍자하고 조소를 보냈다. 또한 이전의 소설에서는 볼 수 없는 독특한 구조와 세련된 전개 방식을 사용하여, 서구 최초의 근대 소설 양식을 창조해 냈다. 작품 뒤 해설에서는 세르반테스의 삶이 어떻게 작품 속에 투영되었는지, 이 작품이 시대마다 어떤 의미로 해석되었는지를 살펴본다. 또한 현대에서돈 키호테의 의미는 무엇인지, 꿈을 이루기 위해서 어떤 마음가짐을 가져야 하는지 생각해 보게 한다.",청소년 문학,"9.1"
